Reservation_ID,Customer_ID,Vehicle_ID,Vehicle_Class,Booking_TS,Pickup_TS,Return_TS,City,Payment,Odo_Start,Odo_End,Fuel_Level,GPS_Lat,GPS_Lon,Max_Speed_kmh,Harsh_Events,Damage_Flag,Rate,Promo_Code,GST_Amount,Total_Amount,Rate_Plan,Driver_License,Notes,Customer_Feedback
RES-01132,C1785,CAR-18,Economy,2026-03-16 06:57,17/03/2026 23:57,2026-03-24 23:57,delhi,upi,42521km,43078,79%,27.903692,76.51,79,5,0,3000/day,DISC15,,3150.0,standard,INVALID,scratch on door,email test@gmail.com
RES-01133,C9335,CAR-12,Compact,2026-02-14 18:03,2026-02-15 17:03:00,2026-02-21 11:03,BENGALURU,upi,"29,415km","31,370km",0.7,25.707921,72.799,160 kmh,5,0,1500,DISC15,,1575.0,standard,DL12345,,
RES-01134,C1255,CAR-02 ,Compact,2026-01-28 19:20,2026/01/29 22:20,2026-02-04 08:20,Kolkata,Card,"66,694 km","67,691 km",18%,22.59,76.724407,152 kmh,1,0,1000,DISC15,50.0,1050.0,premium,,scratch on door,email test@gmail.com
RES-01135,C7091,CAR-30 ,Economy,2025-12-31 01:42,01-01-2026 07:42,2026-01-05 14:42,Mumbai,cash,"115,911 km","117,063km",0.1,23.38512,84.046962,132 kmh,1,0,1500,DISC15,75.0,1575.0,eco,,scratch on door,good service
RES-01136,C4356, CAR-29,Luxury,2026-01-31 03:42,01-02-2026 19:42,2026-02-06 11:42,Kolkata,card,47533km,47976km,94 %,14.0504,79.63,149 kmh,2,0,2500,,125.0,2625.0,eco,INVALID,,email test@gmail.com
RES-01137,C1170,CAR-21 ,Economy,2026-02-21 03:17,2026-02-22 12:17,2026-02-27 20:17,kolkata,upi,93401,93337km,68%,13.5969,80.4213,134 kmh,1,1,₹1500/day,,,1575.0,standard,,Contact Rahul 9876543210,email test@gmail.com
RES-01138,C9004,car-03,SUV,2026-03-26 01:14,2026/03/26 22:14,2026-03-28 07:14,mumbai,wallet,"35,184km",36386,0.73,24.98,84.129925,149 kmh,5,1,"₹ 3,000 /day",DISC15,150.0,3150.0,eco,INVALID,scratch on door,
RES-01139,C2777,CAR-25,Luxury,2026-03-29 02:18,30/03/2026 12:18,2026-04-05 17:18,Mumbai,cash,106168,"107,325km",0.7,12.8956,81.219652,93,4,0,₹1200/day,BOGUS99,,1260.0,premium,INVALID,scratch on door,
RES-01140,C2791,car-04,Economy,2026-03-02 16:08,05/03/2026 06:08,2026-03-10 10:08,Hyderabad,UPI,36633,36910,0.1,13.2994,83.403012,150 kmh,3,0,"₹ 1,500 /day",BOGUS99,75.0,1575.0,standard,INVALID,Contact Rahul 9876543210,email test@gmail.com
RES-01141,C8242,CAR-20,Compact,2026-03-29 07:15,2026-03-30 02:15:00,2026-04-03 22:15,mumbai,UPI,"89,521km",90457km,0.8,23.94,85.969738,159 kmh,6,0,1500/day,DISC15,75.0,1575.0,eco,,scratch on door,
RES-01142,C6736,car-15,Economy,2026-03-13 01:09,14-03-2026 00:09,2026-03-16 20:09,HYD,upi,"107,915 km",109124,1.0,14.766665,77.315016,125 kmh,3,0,"₹ 1,000 /day",,,1050.0,eco,INVALID,,good service
RES-01143,C8190,CAR-01 ,Economy,2026-02-05 21:04,2026-02-07 16:04,2026-02-09 21:04,mumbai,cash,69792km,"70,800km",18 %,16.672955,87.0985,83,5,0,800/day,SAVE10,40.0,840.0,standard,,Contact Rahul 9876543210,good service
RES-01144,C7716,CAR 17,Economy,2026-01-20 19:35,21-01-2026 04:35,2026-01-28 15:35,Chennai,wallet,77608km,"78,902 km",82%,20.80225,73.97,167 kmh,1,1,₹2000/day,DISC15,,2100.0,eco,,Contact Rahul 9876543210,
RES-01145,C1096,CAR-13,Economy,2026-02-10 05:02,2026-02-11 11:02,2026-02-18 22:02,Hyderabad,upi,"112,085km",112930km,62 %,13.3729,77.1738,46,4,0,800/day,,40.0,840.0,premium,,scratch on door,
RES-01146,C7325,CAR 10,Luxury,2026-03-19 12:36,22/03/2026 01:36,2026-03-29 03:36,Hyderabad,wallet,"63,366 km","63,577 km",80%,23.410762,87.041136,84,2,0,"₹ 1,500 /day",BOGUS99,75.0,1575.0,premium,INVALID,Contact Rahul 9876543210,
RES-01147,C8850,car-30,Luxury,2026-03-02 08:16,04-03-2026 19:16,2026-03-11 17:16,CHENNAI,upi,91370,"91,737km",0.7,17.593136,74.0561,92,6,0,₹ 800 /day,BOGUS99,40.0,840.0,eco,,scratch on door,
RES-01148,C3626,CAR-12,Luxury,2026-01-18 00:40,2026-01-19 09:40,2026-01-23 16:40,Delhi,UPI,50263km,50508,61%,14.88,85.8343,53,2,0,"₹ 2,000 /day",SAVE10,,2100.0,premium,DL12345,scratch on door,good service
RES-01149,C6782,CAR-07 ,Luxury,2026-02-27 20:45,28/02/2026 13:45,2026-03-04 23:45,HYD,wallet,"61,625km","62,583km",0.5,15.402814,84.59,171 kmh,4,0,800/day,,,840.0,standard,DL12345,Contact Rahul 9876543210,email test@gmail.com
RES-01150,C3180,CAR 24,Compact,2026-02-25 10:24,2026-02-27 14:24:00,2026-03-03 05:24,Mumbai,wallet,47293,"47,401km",12%,16.1082,86.6,80,6,1,3000/day,DISC15,150.0,3150.0,standard,INVALID,Contact Rahul 9876543210,good service
RES-01151,C7688, CAR-12,Compact,2026-01-22 19:12,25/01/2026 18:12,2026-01-30 20:12,Hyderabad,card,"8,911 km","10,878km",13 %,27.9432,86.1982,168 kmh,6,0,₹2500/day,,125.0,2625.0,eco,INVALID,,good service
RES-01152,C1833,car-07,SUV,2026-01-12 12:41,2026-01-14 17:41:00,2026-01-21 12:41,Chennai,wallet,"67,202 km","67,522km",90%,24.01,76.64,144 kmh,4,0,2000/day,BOGUS99,100.0,2100.0,standard,DL12345,scratch on door,good service
RES-01153,C7323,car-19,SUV,2026-02-18 13:27,2026-02-19 16:27,2026-02-20 02:27,Kolkata,wallet,107581km,"109,096km",20 %,23.4421,77.2148,167 kmh,3,0,"₹ 1,500 /day",SAVE10,75.0,1575.0,standard,DL12345,,good service
RES-01154,C5025,car-28,Luxury,2026-02-19 06:50,2026-02-21 18:50,2026-02-25 07:50,Delhi,wallet,"46,966 km","46,670km",0.77,20.36,82.4393,149 kmh,2,0,"₹ 1,000 /day",DISC15,,1050.0,standard,,scratch on door,email test@gmail.com
RES-01155,C6133, CAR-30,Compact,2026-01-12 14:05,2026/01/13 02:63,2026-01-16 18:05,Kolkata,upi,"103,194km","104,593 km",12 %,21.750291,84.62,82,0,1,2500,,125.0,2625.0,standard,INVALID,scratch on door,email test@gmail.com
RES-01156,C8783,car-11,SUV,2026-02-06 16:23,09/02/2026 02:23,2026-02-15 11:23,Delhi,cash,56755,"57,125km",92 %,16.090665,85.88,77,5,1,₹2000/day,DISC15,100.0,2100.0,premium,,Contact Rahul 9876543210,
RES-01157,C3593,CAR 18,Luxury,2026-01-18 23:10,2026-01-21 04:10:00,2026-01-27 22:10,kolkata,wallet,114686km,"115,385 km",99%,22.43,78.241094,99,2,0,1200,BOGUS99,60.0,1260.0,premium,INVALID,,good service
RES-01158,C3221,CAR-29 ,Luxury,2026-01-31 21:42,2026-02-01 03:42,2026-02-02 07:42,HYD,upi,"55,966 km",56506,53%,13.446495,82.46,179 kmh,5,0,₹1000/day,BOGUS99,50.0,1050.0,eco,DL12345,,
RES-01159,C8329,CAR-29,Luxury,2026-01-02 18:44,03-01-2026 18:44,2026-01-10 03:44,kolkata,Card,84213km,85074,0.2,19.0507,83.1516,63,3,0,2000,SAVE10,,2100.0,eco,INVALID,Contact Rahul 9876543210,good service
RES-01160,C3449,car-04,SUV,2026-01-09 08:04,2026-01-11 11:04,2026-01-14 19:04,Delhi,Card,"28,874 km",30304,62 %,23.26,87.5833,40,4,0,₹2500/day,BOGUS99,125.0,2625.0,premium,,,
RES-01161,C6983, CAR-28,Compact,2026-03-18 17:01,19/03/2026 15:01,2026-03-24 05:01,CHENNAI,cash,33428km,"35,027km",0.15,19.5354,78.73,135 kmh,6,1,1500/day,SAVE10,75.0,1575.0,standard,DL12345,,good service
RES-01162,C5310,CAR-15 ,SUV,2026-01-02 23:20,2026-01-04 15:20,2026-01-07 08:20,bangalore,wallet,"115,664km","116,771 km",0.39,23.87,80.42,160 kmh,0,1,"₹ 3,000 /day",DISC15,150.0,3150.0,standard,INVALID,Contact Rahul 9876543210,email test@gmail.com
RES-01163,C1174,CAR 24,Economy,2026-03-25 21:42,2026/03/26 14:42,2026-03-27 02:42,delhi,upi,"51,293km",52934,13 %,20.93,74.482217,63,5,1,₹1200/day,SAVE10,60.0,1260.0,premium,,Contact Rahul 9876543210,email test@gmail.com
RES-01164,C6499,CAR 12,Luxury,2026-02-28 11:24,2026/03/02 12:24,2026-03-05 13:24,HYD,upi,"47,357km",48506km,7%,24.54,84.28446,89,4,0,800/day,DISC15,40.0,840.0,premium,,Contact Rahul 9876543210,email test@gmail.com
RES-01165,C2364,CAR-30 ,Economy,2026-02-13 12:16,14/02/2026 23:16,2026-02-18 03:16,kolkata,cash,"109,513km","110,005km",19%,17.99,77.611997,146 kmh,3,0,₹2000/day,SAVE10,100.0,2100.0,standard,INVALID,Contact Rahul 9876543210,good service
RES-01166,C2219, CAR-06,Economy,2026-01-13 16:51,2026-01-15 00:51,2026-01-16 07:51,Mumbai,UPI,"58,810km",59897,0.9,16.4317,77.1353,83,0,0,800/day,BOGUS99,40.0,840.0,standard,DL12345,scratch on door,good service
RES-01167,C3559,CAR-19 ,SUV,2026-01-09 14:46,2026/01/10 00:46,2026-01-13 19:46,Kolkata,cash,"21,109 km","22,246 km",0.7,17.057472,76.968,121 kmh,4,0,2500/day,BOGUS99,125.0,2625.0,premium,,,email test@gmail.com
RES-01168,C4040,CAR-03,Economy,2026-01-15 14:45,2026-01-16 01:45,2026-01-24 03:45,Hyderabad,upi,"90,263 km","90,297km",0.1,21.5127,76.0582,45,3,1,"₹ 1,200 /day",,60.0,1260.0,premium,INVALID,scratch on door,good service
RES-01169,C8799,car-27,Luxury,2026-01-06 21:05,2026-01-07 22:05:00,2026-01-13 17:05,Chennai,card,"111,341km",112931km,1.0,24.5729,78.2186,55,1,0,1200,,60.0,1260.0,standard,,Contact Rahul 9876543210,
RES-01170,C4029,CAR-17,Economy,2026-02-04 14:43,06/02/2026 23:43,2026-02-07 18:43,Mumbai,Card,"112,117km",113036km,0.76,27.242765,86.31,170 kmh,1,1,₹1200/day,DISC15,60.0,1260.0,standard,,scratch on door,
RES-01171,C4083, CAR-06,Compact,2026-01-19 07:36,2026-01-19 17:36,2026-01-27 08:36,mumbai,wallet,20000km,21271km,0.4,16.642719,86.1771,138 kmh,0,0,2500/day,BOGUS99,125.0,2625.0,eco,INVALID,scratch on door,
RES-01172,C7988, CAR-09,Compact,2026-03-16 05:38,2026-03-17 09:38:00,2026-03-20 14:38,Chennai,wallet,"26,573 km",26819,0.1,14.089,72.4227,178 kmh,1,1,3000,,150.0,3150.0,eco,DL12345,Contact Rahul 9876543210,email test@gmail.com
RES-01173,C6639,CAR-29,Luxury,2026-03-26 16:18,2026-03-29 08:18,2026-03-30 04:18,BENGALURU,UPI,"14,966km",15528km,0.6,18.042387,80.522131,99,4,1,1000/day,,50.0,1050.0,eco,INVALID,Contact Rahul 9876543210,email test@gmail.com
RES-01174,C5299, CAR-24,Luxury,2026-03-27 17:20,28/03/2026 02:20,2026-04-01 02:20,delhi,Card,17207km,"18,116km",0.5,17.837419,79.059525,142 kmh,6,0,800/day,BOGUS99,40.0,840.0,standard,DL12345,,
RES-01175,C4737,car-19,Economy,2026-03-04 08:48,2026-03-05 09:48:00,2026-03-13 11:48,kolkata,card,71317,"72,857km",70%,15.915845,81.7932,136 kmh,0,0,2500,SAVE10,125.0,2625.0,standard,,scratch on door,
RES-01176,C3501,CAR-05 ,Luxury,2026-02-27 04:20,2026-03-01 14:20:00,2026-03-06 16:20,blr,Card,"36,871km",38610,0.2,19.6277,75.792051,50,1,1,"₹ 1,200 /day",SAVE10,,1260.0,eco,INVALID,scratch on door,good service
RES-01177,C3474,car-19,Compact,2026-02-17 21:09,2026-02-18 20:09:00,2026-02-23 15:09,Bengaluru,card,"40,935 km","42,000 km",0.4,17.3138,81.482038,74,1,0,1000/day,SAVE10,,1050.0,premium,DL12345,,email test@gmail.com
RES-01178,C3593,CAR 10,SUV,2026-02-28 01:17,02-03-2026 04:17,2026-03-07 15:17,Mumbai,card,"111,689 km",111281,8%,17.115,83.831,144 kmh,4,0,₹2000/day,BOGUS99,100.0,2100.0,eco,INVALID,scratch on door,
RES-01179,C1979,CAR-12,Economy,2026-03-17 08:31,2026-03-19 23:31:00,2026-03-21 19:31,delhi,cash,42274km,42350,59 %,26.8089,78.539996,175 kmh,0,0,"₹ 3,000 /day",SAVE10,150.0,3150.0,eco,DL12345,Contact Rahul 9876543210,good service
RES-01180,C9036, CAR-01,Compact,2026-02-04 22:15,07/02/2026 04:15,2026-02-09 15:15,delhi,wallet,"29,699 km","30,958km",94 %,15.7879,86.04,165 kmh,4,0,2500/day,SAVE10,,2625.0,eco,INVALID,scratch on door,email test@gmail.com
RES-01181,C6588, CAR-24,Compact,2026-03-20 00:39,2026/03/21 13:39,2026-03-27 08:39,delhi,UPI,"46,126 km","48,046km",0.61,20.060306,83.262815,65,4,0,"₹ 1,000 /day",DISC15,,1050.0,eco,,scratch on door,
RES-01182,C6120,CAR-21 ,SUV,2026-01-02 08:23,2026-01-03 14:23:00,2026-01-07 05:23,CHENNAI,cash,"78,418km",79429km,0.4,27.7477,85.631,123 kmh,3,0,3000,,150.0,3150.0,premium,DL12345,,email test@gmail.com
RES-01183,C4883,car-27,Luxury,2026-02-11 16:12,2026-02-12 22:12,2026-02-19 19:12,CHENNAI,UPI,"81,158km","82,481km",0.7,12.4356,82.5175,171 kmh,2,0,₹2000/day,DISC15,100.0,2100.0,premium,INVALID,scratch on door,
RES-01184,C2332,CAR-17 ,Luxury,2026-02-08 22:56,2026/02/10 16:56,2026-02-12 09:56,CHENNAI,UPI,108673,110484,70 %,22.5882,83.268103,65,5,0,"₹ 2,500 /day",SAVE10,125.0,2625.0,eco,,Contact Rahul 9876543210,
RES-01185,C6960,CAR-28,Luxury,2026-02-26 17:49,2026-02-27 12:49,2026-03-02 14:49,Mumbai,wallet,7256km,9168km,0.3,17.6911,80.2687,58,0,0,1000/day,SAVE10,,1050.0,premium,INVALID,,email test@gmail.com
RES-01186,C6243, CAR-16,Compact,2025-12-30 23:22,01/01/2026 10:22,2026-01-03 03:22,Kolkata,cash,"86,415km","87,048km",75%,13.083,77.111804,173 kmh,1,0,1200,BOGUS99,,1260.0,premium,DL12345,Contact Rahul 9876543210,good service
RES-01187,C9259,car-10,Luxury,2026-03-16 07:18,2026/03/19 03:18,2026-03-21 08:18,Hyderabad,Card,"110,060km","111,375 km",14 %,12.1143,83.39,84,2,0,2000,,,2100.0,premium,,scratch on door,good service
RES-01188,C8617,car-25,Luxury,2026-02-01 06:09,03-02-2026 06:86,2026-02-04 06:09,kolkata,cash,102210km,"103,022km",0.65,25.9268,72.5318,87,2,0,800,SAVE10,,840.0,eco,DL12345,Contact Rahul 9876543210,email test@gmail.com
RES-01189,C5521,CAR 07,Luxury,2026-01-19 08:28,21-01-2026 19:28,2026-01-24 21:28,Delhi,cash,"109,530km","109,928km",0.44,13.04,80.5557,64,4,0,1000/day,BOGUS99,50.0,1050.0,premium,INVALID,Contact Rahul 9876543210,email test@gmail.com
RES-01190,C8816,car-12,SUV,2026-01-14 11:01,2026/01/17 10:01,2026-01-21 01:01,kolkata,cash,107418,107485km,0.2,21.106598,84.33,58,2,0,1200/day,,60.0,1260.0,standard,DL12345,scratch on door,good service
RES-01191,C5635,CAR 11,Economy,2026-01-04 15:27,04-01-2026 20:27,2026-01-08 11:27,Chennai,wallet,"34,189km",35167km,28%,25.262033,77.95,146 kmh,5,1,"₹ 2,500 /day",DISC15,125.0,2625.0,eco,DL12345,,good service
RES-01192,C3676,car-23,Economy,2026-01-14 20:04,2026/01/17 15:04,2026-01-18 21:04,delhi,Card,"31,763 km","33,535km",0.9,14.590131,78.3147,82,3,0,1000,,50.0,1050.0,standard,,scratch on door,good service
RES-01193,C9596,CAR-14 ,Compact,2026-01-11 05:21,2026/01/11 13:21,2026-01-17 12:21,Chennai,upi,68012,"68,782km",0.38,23.7602,76.65,180 kmh,3,0,2000,DISC15,100.0,2100.0,eco,DL12345,,email test@gmail.com
RES-01194,C1396,car-02,Luxury,2026-02-24 05:07,27-02-2026 05:07,2026-02-27 23:07,Bengaluru,upi,"51,372 km","51,406 km",22 %,24.894789,79.16,151 kmh,6,0,"₹ 1,000 /day",BOGUS99,50.0,1050.0,eco,,scratch on door,
RES-01195,C7484,CAR 01,SUV,2026-01-28 02:55,2026-01-30 04:55,2026-02-02 18:55,Hyderabad,wallet,"107,784 km",108761km,9 %,27.06,84.69,123 kmh,5,0,"₹ 1,500 /day",DISC15,75.0,1575.0,premium,,Contact Rahul 9876543210,good service
RES-01196,C4421,CAR 08,Luxury,2026-03-31 08:35,2026/03/31 13:35,2026-04-06 23:35,bangalore,wallet,"81,002 km","81,513km",41%,13.375848,77.8676,67,5,0,1000,DISC15,50.0,1050.0,eco,,,email test@gmail.com
RES-01197,C4486,CAR 05,Economy,2026-01-09 15:56,11-01-2026 18:56,2026-01-13 16:56,kolkata,Card,7181,"8,634 km",68%,12.6629,77.3714,42,1,0,₹2500/day,,125.0,2625.0,eco,INVALID,Contact Rahul 9876543210,good service
RES-01198,C6480, CAR-07,SUV,2026-03-12 02:32,2026-03-13 11:32:00,2026-03-15 18:32,Hyderabad,wallet,"8,028 km","8,869km",59 %,21.7117,81.981,161 kmh,5,1,3000/day,,150.0,3150.0,standard,INVALID,Contact Rahul 9876543210,good service
RES-01199,C7646,car-07,Economy,2026-02-03 20:01,2026-02-06 14:01:00,2026-02-13 16:01,BENGALURU,UPI,"10,337km",12231km,0.80,18.4552,74.24,143 kmh,6,1,1500/day,BOGUS99,75.0,1575.0,standard,DL12345,Contact Rahul 9876543210,
RES-01200,C5970,CAR-12 ,Economy,2026-01-26 02:48,27/01/2026 06:48,2026-01-30 14:48,Kolkata,cash,102491km,102700km,55 %,13.0339,85.938847,136 kmh,5,1,"₹ 1,500 /day",DISC15,75.0,1575.0,standard,INVALID,,email test@gmail.com
RES-01201,C6471,CAR-07 ,Luxury,2026-02-01 06:32,2026/02/02 06:32,2026-02-04 17:32,kolkata,card,87663km,"89,372 km",43%,23.6741,77.711455,98,2,1,₹1500/day,DISC15,75.0,1575.0,eco,DL12345,scratch on door,email test@gmail.com
RES-01202,C5675,car-26,Economy,2026-02-17 19:48,2026-02-20 19:48,2026-02-26 01:48,Chennai,UPI,"118,741km",120308km,75 %,13.67,82.9988,167 kmh,0,1,1000/day,DISC15,50.0,1050.0,premium,DL12345,Contact Rahul 9876543210,email test@gmail.com
RES-01203,C8291,CAR 13,Compact,2026-01-03 04:03,2026/01/04 19:03,2026-01-04 23:03,Bengaluru,Card,"80,962km","82,000 km",25%,26.2006,87.347952,46,1,1,1000,,,1050.0,premium,,Contact Rahul 9876543210,email test@gmail.com
RES-01204,C5587,CAR-14,SUV,2026-01-28 10:12,2026-01-28 20:12:00,2026-02-01 23:12,Bengaluru,Card,"43,542 km",44329,70%,13.6184,77.2082,129 kmh,3,0,"₹ 2,500 /day",,125.0,2625.0,premium,DL12345,Contact Rahul 9876543210,email test@gmail.com
RES-01205,C8807,CAR-06,Economy,2026-01-19 04:29,2026-01-19 08:29,2026-01-26 06:29,blr,card,"19,641 km",19968km,0.3,18.438956,79.24,89,6,1,"₹ 2,500 /day",BOGUS99,125.0,2625.0,eco,,,
RES-01206,C2036,car-24,Compact,2026-03-14 08:35,16-03-2026 22:35,2026-03-24 13:35,BENGALURU,wallet,51485,"53,395km",76 %,17.821759,72.958834,152 kmh,0,0,2000/day,BOGUS99,100.0,2100.0,premium,,,
RES-01207,C3867,CAR 01,Economy,2026-02-15 19:02,2026-02-18 00:02:00,2026-02-23 03:02,Kolkata,Card,"35,348km","36,693 km",0.8,12.5892,74.76,173 kmh,3,0,800/day,,40.0,840.0,premium,,scratch on door,email test@gmail.com
RES-01208,C5455,car-28,Compact,2026-04-01 05:46,2026-04-01 09:46:00,2026-04-04 09:46,kolkata,UPI,"59,708 km",59563,0.30,18.8822,87.496733,82,4,0,1500/day,DISC15,75.0,1575.0,premium,INVALID,,good service
RES-01209,C9004,car-26,Economy,2026-03-22 01:55,25/03/2026 01:55,2026-03-29 20:55,delhi,UPI,101801,"103,031 km",99%,25.363586,85.084819,136 kmh,6,0,"₹ 3,000 /day",SAVE10,,3150.0,premium,DL12345,Contact Rahul 9876543210,good service
RES-01210,C9859, CAR-05,SUV,2026-03-16 11:29,2026-03-18 11:29:00,2026-03-22 14:29,Hyderabad,cash,22699km,"22,751km",0.82,21.5077,83.7751,131 kmh,5,0,1000,DISC15,50.0,1050.0,standard,DL12345,,email test@gmail.com
RES-01211,C9884, CAR-14,Luxury,2026-02-18 19:29,21-02-2026 11:29,2026-02-23 04:29,bangalore,upi,"5,318 km",6771,0.3,16.1845,72.05,67,1,0,2500/day,BOGUS99,,2625.0,eco,DL12345,,good service
RES-01212,C1700,CAR 11,Compact,2026-02-11 13:41,2026-02-12 11:41:00,2026-02-18 09:41,CHENNAI,cash,"30,071km","30,659 km",0.39,14.2941,83.52,154 kmh,0,0,₹1500/day,,,1575.0,standard,,Contact Rahul 9876543210,good service
RES-01213,C2339,CAR-27 ,Economy,2026-03-20 20:10,22/03/2026 23:10,2026-03-25 07:10,Chennai,cash,50177,50335,0.60,25.931728,77.79,150 kmh,0,0,"₹ 2,500 /day",DISC15,125.0,2625.0,standard,,scratch on door,good service
RES-01214,C4715, CAR-22,Luxury,2026-01-13 20:00,14-01-2026 18:00,2026-01-22 00:00,bangalore,wallet,57686,59544km,66%,19.0176,73.1491,133 kmh,0,0,"₹ 1,500 /day",BOGUS99,75.0,1575.0,eco,DL12345,scratch on door,
RES-01215,C6752,CAR-24 ,Economy,2026-02-16 12:59,2026-02-17 17:59:00,2026-02-22 01:59,mumbai,upi,"91,058 km",92334km,0.55,18.51,79.22,176 kmh,1,0,800,BOGUS99,40.0,840.0,standard,DL12345,scratch on door,
RES-01216,C9113,CAR-05,SUV,2026-03-29 16:45,2026/03/30 06:45,2026-04-04 19:45,mumbai,Card,"63,609km",65494,47%,21.2901,84.197061,160 kmh,6,0,₹1200/day,BOGUS99,60.0,1260.0,premium,INVALID,,
RES-01217,C1265, CAR-01,Economy,2026-01-27 13:40,2026/01/27 17:40,2026-01-29 21:40,Mumbai,wallet,81489,82903km,60%,15.2201,77.5452,175 kmh,3,1,1500,BOGUS99,75.0,1575.0,premium,,Contact Rahul 9876543210,email test@gmail.com
RES-01218,C7602,CAR 01,SUV,2026-01-08 04:16,2026-01-10 02:16:00,2026-01-14 18:16,delhi,Card,"39,161 km",40623,0.97,18.4694,86.361031,72,0,0,₹2500/day,SAVE10,,2625.0,eco,,,
RES-01219,C9050,CAR-02 ,SUV,2026-01-27 03:27,27/01/2026 09:27,2026-02-01 15:27,Delhi,Card,14914km,"15,736 km",0.7,19.2,77.4647,42,4,1,1200/day,SAVE10,60.0,1260.0,premium,,Contact Rahul 9876543210,
RES-01220,C6751,CAR-22 ,Economy,2026-03-29 08:55,2026-03-31 15:55:00,2026-04-01 20:55,Hyderabad,card,"34,046 km","34,443 km",67%,18.3682,80.65,135 kmh,1,1,₹800/day,SAVE10,40.0,840.0,eco,DL12345,,
RES-01221,C8449, CAR-13,Compact,2026-01-12 02:16,12/01/2026 15:16,2026-01-15 09:16,CHENNAI,UPI,12644,14433km,62%,13.7656,84.398296,135 kmh,4,0,2000,,100.0,2100.0,premium,,scratch on door,
RES-01222,C1168,car-22,Economy,2026-02-10 20:35,2026-02-11 09:35:00,2026-02-15 22:35,CHENNAI,UPI,52117,"53,119 km",82%,22.78,72.197,94,5,0,₹1200/day,SAVE10,60.0,1260.0,eco,INVALID,Contact Rahul 9876543210,email test@gmail.com
RES-01223,C1798,CAR 09,Economy,2026-03-03 08:29,06-03-2026 05:29,2026-03-10 12:29,kolkata,upi,51296km,"51,428km",0.09,24.9558,85.8052,75,1,0,800/day,,,840.0,standard,,scratch on door,email test@gmail.com
RES-01224,C2796,car-22,Economy,2026-02-25 02:54,2026-02-27 09:98,2026-03-03 01:54,mumbai,card,18731km,"20,048km",99%,27.08,77.3976,48,4,0,1200/day,,60.0,1260.0,eco,DL12345,Contact Rahul 9876543210,email test@gmail.com
RES-01225,C3992, CAR-08,Luxury,2026-01-30 09:24,2026-02-01 00:24,2026-02-01 15:24,mumbai,wallet,"9,347km","9,515 km",0.5,14.175171,86.15,156 kmh,5,0,1500/day,,,1575.0,premium,INVALID,scratch on door,
RES-01226,C8177, CAR-16,Luxury,2026-01-14 23:10,2026-01-15 03:10,2026-01-21 17:10,bangalore,wallet,"29,108km",30894,55%,27.69,78.7,88,0,0,"₹ 2,000 /day",,100.0,2100.0,standard,INVALID,scratch on door,good service
RES-01227,C2096,CAR-03,SUV,2026-03-08 20:26,2026-03-11 03:87:87,2026-03-17 05:26,kolkata,card,10501km,"11,417 km",0.5,13.3241,84.070848,41,4,0,₹2000/day,BOGUS99,100.0,2100.0,premium,INVALID,,good service
RES-01228,C1395,CAR-06,Compact,2026-02-21 00:58,2026-02-21 16:58,2026-02-23 07:58,Kolkata,card,"8,429km",10309km,0.8,24.7375,72.12,179 kmh,3,0,3000,SAVE10,,3150.0,eco,,,
RES-01229,C7770,CAR 04,Economy,2026-03-25 17:23,26/03/2026 17:23,2026-03-27 14:23,Mumbai,upi,72327km,"74,027 km",0.67,14.69,80.5272,100,4,0,2500/day,BOGUS99,125.0,2625.0,premium,,,
RES-01230,C2847, CAR-17,Economy,2026-02-08 02:47,2026-02-08 04:63:63,2026-02-13 18:47,Delhi,Card,27665km,27951,69 %,12.5948,81.482542,155 kmh,3,0,2000/day,SAVE10,100.0,2100.0,premium,,scratch on door,email test@gmail.com
RES-01231,C8843,CAR-07,Compact,2026-01-30 01:51,2026-02-01 15:51,2026-02-06 20:51,Hyderabad,upi,"43,225km",43715,53 %,21.6025,80.74,70,5,0,2500,SAVE10,125.0,2625.0,eco,INVALID,Contact Rahul 9876543210,
RES-01232,C8826,CAR-17,Compact,2026-03-26 19:54,27/03/2026 04:54,2026-04-04 10:54,mumbai,wallet,103765km,"104,652km",44 %,17.751613,82.393079,137 kmh,4,0,₹2500/day,BOGUS99,,2625.0,standard,,scratch on door,email test@gmail.com
RES-01233,C1703, CAR-28,Luxury,2026-02-13 23:52,16-02-2026 07:52,2026-02-24 11:52,blr,wallet,"75,734km","76,753km",6%,21.87,83.71,68,0,0,1500,BOGUS99,75.0,1575.0,eco,INVALID,,
RES-01234,C8853,CAR 20,Luxury,2026-02-16 19:28,17/02/2026 12:28,2026-02-20 01:28,Kolkata,upi,"109,018 km",109492,0.99,15.35,84.899,146 kmh,2,0,3000/day,,150.0,3150.0,premium,INVALID,Contact Rahul 9876543210,email test@gmail.com
RES-01235,C7837,CAR 03,Economy,2026-03-18 12:18,2026-03-18 16:18:00,2026-03-23 10:18,Kolkata,wallet,"20,142 km",20251km,0.44,17.23,85.5873,131 kmh,0,1,₹ 800 /day,BOGUS99,40.0,840.0,standard,,,
RES-01236,C5972,CAR 27,SUV,2026-01-04 15:17,2026-01-06 11:17:00,2026-01-13 13:17,delhi,cash,32140km,"32,308km",0.8,25.41,75.6976,46,4,0,2500,BOGUS99,125.0,2625.0,standard,,,email test@gmail.com
